time(ms),vdd_arm voltage(V),vdd_arm current(mA),vdd_soc voltage(V),vdd_soc current(mA),lpd5_vddq voltage(V),lpd5_vddq current(mA),lpd5_vdd2 voltage(V),lpd5_vdd2 current(mA),lpd5_vdd1 voltage(V),lpd5_vdd1 current(mA),vdd_ddr voltage(V),vdd_ddr current(mA),vddq_ddr voltage(V),vddq_ddr current(mA),vdd2_ddr voltage(V),vdd2_ddr current(mA),nvcc_sdio2 voltage(V),nvcc_sdio2 current(mA),nvcc_3v3 voltage(V),nvcc_3v3 current(mA),vdd_usb_3v3 voltage(V),vdd_usb_3v3 current(mA),vdd_ana_0v8 voltage(V),vdd_ana_0v8 current(mA),vdd_ana_1v8 voltage(V),vdd_ana_1v8 current(mA),nvcc_enet_ccm voltage(V),nvcc_enet_ccm current(mA),nvcc_wakeup voltage(V),nvcc_wakeup current(mA),nvcc_bbsm_1v8 voltage(V),nvcc_bbsm_1v8 current(mA),GROUP_SOC Power(mW),GROUP_SOC_FULL Power(mW),GROUP_DRAM Power(mW)
1693,0.814084,76.293945,0.816046,465.087891,0.496526,6.408691,1.040201,34.179688,1.792032,2.410889,0.835859,57.983398,0.495570,4.272461,1.043851,0.439453,3.283775,-0.335693,3.286827,3.326416,3.282847,19.325256,0.833188,129.699707,1.790863,91.491699,1.798572,2.838135,1.798233,1.342773,1.792468,0.150452,828.309888,845.660109,43.056228
1701,0.823804,85.449219,0.815198,439.453125,0.498433,10.986328,1.045994,40.893555,1.795261,2.883911,0.833527,46.997070,0.499004,2.746582,1.043372,0.402832,3.291557,-0.030518,3.288322,3.021240,3.280974,19.126892,0.835618,130.920410,1.786438,92.102051,1.794803,1.464844,1.798831,0.244141,1.794827,0.109863,806.484930,819.387565,53.427722
1709,0.821973,61.035156,0.823270,485.229492,0.503813,10.070801,1.045557,35.705566,1.793655,2.014160,0.836246,68.054199,0.501363,10.986328,1.043476,-0.012207,3.296907,0.183105,3.291633,4.089355,3.283104,19.905090,0.838471,138.549805,1.786416,92.529297,1.796100,3.143311,1.793335,1.495361,1.791907,0.108948,859.061191,881.452915,46.018729
1716,0.820484,65.917969,0.817453,476.684570,0.500929,5.493164,1.043619,34.179688,1.796631,3.120422,0.840629,69.274902,0.501408,6.408691,1.045817,0.390625,3.288154,-0.183105,3.287785,3.509521,3.278926,19.363403,0.833637,133.666992,1.792764,92.529297,1.791284,2.471924,1.795749,1.770020,1.790451,0.156860,846.693343,865.236245,44.028520
1724,0.820084,48.217773,0.819959,463.867188,0.504289,11.291504,1.047401,46.691895,1.793368,3.952026,0.836292,63.476562,0.500389,10.681152,1.042866,0.476074,3.293007,0.122070,3.292180,3.509521,3.282878,19.248962,0.834632,131.835938,1.791342,91.674805,1.796152,2.624512,1.798276,0.915527,1.795343,0.107117,816.460501,834.776847,61.686744
1731,0.812714,57.373047,0.814765,428.466797,0.496526,6.408691,1.037736,36.621094,1.796432,2.395630,0.836939,47.607422,0.499480,3.967285,1.045875,0.158691,3.278788,0.701904,3.288698,4.150391,3.275517,19.340515,0.826352,129.699707,1.786923,92.163086,1.791330,2.014160,1.792920,0.762939,1.788699,0.185547,773.267611,794.194301,45.488678
1739,0.818940,81.787109,0.816767,418.701172,0.496019,8.239746,1.036674,45.166016,1.797842,1.312256,0.839893,45.166016,0.499959,4.882812,1.043891,0.280762,3.282789,-0.244141,3.287739,3.967285,3.278309,19.683838,0.827298,132.751465,1.791421,90.087891,1.795343,0.946045,1.798856,0.000000,1.791937,0.105896,785.558690,799.499103,53.268712
1746,0.818393,93.383789,0.815497,477.294922,0.503832,8.239746,1.042066,43.029785,1.792538,9.689331,0.835407,54.321289,0.500932,5.187988,1.043836,0.500488,3.285216,-0.091553,3.286406,2.655029,3.281389,19.309998,0.834141,132.141113,1.785519,90.942383,1.795767,1.586914,1.795398,0.396729,1.792386,0.256348,850.585650,862.572397,66.359821
1754,0.821399,78.125000,0.816977,474.243164,0.497481,8.544922,1.038642,43.640137,1.798718,2.784729,0.837690,70.190430,0.499925,8.239746,1.045426,0.000000,3.286098,0.854492,3.284715,4.913330,3.279298,19.653320,0.830707,133.666992,1.788843,92.834473,1.791809,2.105713,1.795377,0.610352,1.792828,0.114441,856.293425,880.109105,54.586354
1761,0.819947,75.683594,0.819663,425.415039,0.498933,9.765625,1.041117,40.283203,1.797739,2.792358,0.837171,73.242188,0.498439,10.375977,1.045957,-0.170898,3.288615,0.091553,3.287880,2.563477,3.281938,19.157410,0.833649,132.446289,1.788864,92.407227,1.792825,1.708984,1.792944,0.518799,1.796567,0.180054,815.977283,828.700855,51.831853
1768,0.814548,81.176758,0.816028,468.750000,0.494551,8.544922,1.035218,44.250488,1.798218,1.594543,0.834989,47.302246,0.500914,7.019043,1.042945,0.158691,3.291087,-0.213623,3.285777,4.058838,3.284691,19.599915,0.836585,131.835938,1.788370,92.529297,1.794824,1.251221,1.793460,0.244141,1.789416,0.113831,832.165744,847.482706,52.902130
1776,0.820032,58.593750,0.816977,474.243164,0.499977,3.051758,1.044352,107.421875,1.796072,2.075195,0.837610,224.609375,0.497453,11.291504,1.043339,0.537109,3.293465,0.427246,3.292656,3.631592,3.286796,19.218445,0.839988,133.361816,1.787408,92.224121,1.794287,1.739502,1.790454,1.007080,1.791888,0.110779,970.037246,988.326244,117.439248
1783,0.818897,90.332031,0.820371,479.125977,0.502412,3.662109,1.041477,101.928711,1.794314,1.586914,0.834739,218.811035,0.499013,1.831055,1.044825,0.451660,3.288588,0.366211,3.288859,2.532959,3.283763,19.477844,0.837031,136.108398,1.785968,91.735840,1.793176,3.082275,1.798215,1.525879,1.794690,0.123596,993.015855,1010.821638,110.843729
1791,0.814710,48.828125,0.817734,420.532227,0.495036,8.850098,1.043098,37.536621,1.798221,1.586914,0.835288,66.223145,0.498479,6.408691,1.045820,0.378418,3.289531,0.701904,3.285252,4.425049,3.278047,19.119263,0.831214,131.835938,1.791403,90.454102,1.795822,1.037598,1.797885,-0.061035,1.793848,0.110168,777.065116,795.665059,46.389100
1799,0.816495,82.397461,0.815451,486.450195,0.495558,5.493164,1.040705,32.653809,1.794128,2.052307,0.837906,48.522949,0.501357,11.596680,1.044996,-0.231934,3.293001,0.183105,3.294578,3.936768,3.284727,19.508362,0.837058,133.361816,1.791809,92.102051,1.794684,2.655029,1.792383,1.251221,1.791415,0.206909,851.294148,871.874708,40.387265
1806,0.813080,81.787109,0.809628,479.125977,0.492607,7.629395,1.038734,34.484863,1.792136,2.151489,0.833759,72.631836,0.495021,10.375977,1.044044,-0.329590,3.286171,0.122070,3.288301,3.234863,3.278496,19.218445,0.834122,133.972168,1.789911,91.003418,1.796246,1.678467,1.793466,0.183105,1.792837,0.113525,857.611459,871.993140,43.434636
1813,0.817591,58.593750,0.816065,461.425781,0.498515,2.746582,1.044147,30.212402,1.789987,2.639771,0.836765,65.002441,0.497038,3.967285,1.042933,0.207520,3.286113,0.701904,3.291054,5.004883,3.283235,19.577026,0.832694,130.310059,1.789395,91.552734,1.796139,2.746582,1.796274,1.403809,1.788769,0.276184,818.141524,844.374268,37.640570
1821,0.822358,81.787109,0.818961,468.139648,0.502827,10.986328,1.048423,42.114258,1.791211,2.021790,0.836567,36.010742,0.497975,7.934570,1.041501,0.073242,3.289635,-0.335693,3.293120,3.875732,3.281734,19.668579,0.834577,137.329102,1.793195,93.688965,1.797140,2.502441,1.795837,0.885010,1.791437,0.107117,832.152374,849.897889,53.299235
1828,0.818912,87.280273,0.819458,466.308594,0.501787,17.395020,1.045383,53.100586,1.793933,2.540588,0.837415,146.484375,0.498460,8.239746,1.044813,0.500488,3.288646,-0.213623,3.290224,3.540039,3.285206,19.531250,0.832673,132.446289,1.787451,91.369629,1.791235,2.960205,1.793390,0.946045,1.789392,0.116272,918.869056,936.813096,68.796708
1835,0.826319,70.800781,0.822757,490.112305,0.502843,9.460449,1.043604,84.533691,1.793143,2.075195,0.834147,229.187012,0.495991,10.986328,1.042515,-0.073242,3.291536,0.183105,3.286790,3.692627,3.282603,19.935608,0.835569,135.803223,1.794736,92.163086,1.793896,0.762939,1.796933,-0.305176,1.793362,0.207520,1002.990031,1016.549874,96.697954
1843,0.813095,78.735352,0.812476,495.605469,0.498479,6.408691,1.035822,32.653809,1.794974,2.380371,0.837876,51.574707,0.500456,3.967285,1.044968,-0.122070,3.290532,0.457764,3.288203,4.211426,3.287773,19.218445,0.832700,129.699707,1.790320,92.590332,1.794156,3.051758,1.799701,1.312256,1.795804,0.109863,848.908338,872.099645,41.290836
1850,0.819977,69.580078,0.817942,476.684570,0.502864,7.324219,1.045475,43.945312,1.788901,1.693726,0.832804,70.495605,0.490617,11.291504,1.038138,-0.146484,3.287089,0.701904,3.288157,4.669189,3.277769,19.813538,0.830723,132.141113,1.795230,92.041016,1.800089,2.319336,1.798257,1.098633,1.794818,0.110779,851.201391,875.012278,52.656717
1858,0.817935,87.280273,0.817066,456.542969,0.499446,7.324219,1.042625,36.010742,1.790869,1.655579,0.830600,46.691895,0.497029,4.882812,1.042454,0.170898,3.285646,0.488281,3.286232,4.394531,3.279735,19.783020,0.830228,132.751465,1.792294,92.163086,1.800046,2.746582,1.796735,1.678467,1.793918,0.151978,826.355668,850.361168,44.168661
1865,0.818085,57.373047,0.814182,447.387695,0.495570,4.272461,1.043235,23.803711,1.793161,2.029419,0.832486,53.405762,0.499477,4.272461,1.039924,0.524902,3.289119,-0.061035,3.290291,2.868652,3.280952,19.180298,0.833167,131.835938,1.786447,91.918945,1.786514,1.342773,1.792474,0.335693,1.786526,0.109863,795.505958,807.744511,30.589242
1873,0.821869,81.787109,0.824308,473.022461,0.501424,4.882812,1.046583,30.822754,1.796115,1.968384,0.837241,66.223145,0.504805,8.544922,1.045414,0.048828,3.288643,-0.183105,3.290239,3.387451,3.282283,19.515991,0.837995,137.329102,1.789853,92.163086,1.790927,1.159668,1.793491,-0.061035,1.794348,0.108948,861.235607,873.746376,38.242364
1880,0.818393,93.383789,0.815421,492.553711,0.500389,10.681152,1.040043,50.048828,1.797217,1.655579,0.837769,111.083984,0.497469,9.765625,1.044938,0.000000,3.284743,-0.244141,3.288798,3.143311,3.280907,19.294739,0.835602,132.446289,1.792834,91.125488,1.796686,2.166748,1.794864,0.854492,1.793274,0.118713,913.546496,928.508934,60.373086
1888,0.821845,86.669922,0.822843,473.022461,0.502391,5.798340,1.048991,34.179688,1.797699,1.670837,0.840449,87.280273,0.501341,13.122559,1.044425,0.097656,3.294002,-0.061035,3.295680,2.685547,3.283797,19.393921,0.841950,132.446289,1.786923,92.163086,1.793222,2.624512,1.789438,1.403809,1.792352,0.113220,880.577947,896.445960,41.770869
1895,0.818405,90.942383,0.821909,464.477539,0.503322,10.375977,1.044910,51.574707,1.797104,1.937866,0.836036,89.111328,0.498939,9.155273,1.043824,0.549316,3.293553,-0.457764,3.292787,2.319336,3.280888,19.340515,0.837104,128.784180,1.793774,91.857910,1.793249,2.349854,1.795349,0.885010,1.793167,0.129395,872.091747,884.023932,62.595949
1903,0.819120,45.776367,0.813333,421.752930,0.495006,11.901855,1.044059,39.062500,1.792529,2.388000,0.834342,63.171387,0.497456,10.986328,1.046311,0.366211,3.285127,0.793457,3.287654,4.821777,3.278847,19.561768,0.829245,133.361816,1.789395,91.552734,1.798077,2.899170,1.795291,1.464844,1.795798,0.110474,777.829088,804.130783,50.955598
1910,0.815964,90.942383,0.812393,414.428711,0.499422,9.765625,1.045530,38.452148,1.794314,1.586914,0.836970,44.555664,0.501863,9.765625,1.046830,0.244141,3.290117,-0.274658,3.290239,3.387451,3.279967,19.203186,0.835624,130.310059,1.791379,90.942383,1.796640,2.624512,1.793396,0.885010,1.791946,0.251465,788.572025,805.116367,47.927458
1918,0.816992,80.566406,0.809165,474.243164,0.494572,6.408691,1.038264,32.653809,1.788257,2.082825,0.833585,41.198730,0.494051,9.765625,1.035157,0.061035,3.288072,0.640869,3.290645,4.211426,3.286986,19.966125,0.835120,131.835938,1.786468,91.491699,1.790320,2.349854,1.793845,1.281738,1.791919,0.107727,828.160756,850.632514,40.797445
1925,0.817932,87.890625,0.819352,487.670898,0.497417,14.953613,1.041093,42.724609,1.793735,1.815796,0.837549,35.400391,0.500874,10.986328,1.043946,0.061035,3.292067,-0.244141,3.287758,3.784180,3.280723,19.752502,0.833658,131.530762,1.787942,91.308594,1.792416,0.915527,1.794476,-0.152588,1.788943,0.112305,844.588180,857.593109,55.175505
1933,0.818955,78.735352,0.818885,483.398438,0.496992,8.544922,1.042502,48.217773,1.794812,1.564026,0.840449,38.452148,0.498939,9.155273,1.045887,0.109863,3.284245,-0.152588,3.289241,3.601074,3.281328,19.462585,0.827778,133.666992,1.788397,91.979980,1.796292,1.220703,1.794980,-0.305176,1.790893,0.112610,836.536174,849.524793,57.321043
1940,0.822245,202.026367,0.821292,490.112305,0.498924,10.681152,1.045417,49.743652,1.793689,1.930237,0.836408,51.879883,0.497520,4.577637,1.037989,0.451660,3.292992,0.274658,3.290150,4.272461,3.283229,19.592285,0.836048,136.718750,1.789899,91.247559,1.795795,1.312256,1.795932,-0.061035,1.789914,0.112915,956.935049,974.143462,60.794188
1948,0.823313,86.059570,0.817661,435.180664,0.498952,7.934570,1.044553,38.452148,1.789429,2.815247,0.834846,61.645508,0.499449,7.019043,1.038920,0.634766,3.289586,0.152588,3.293208,2.990723,3.285191,19.569397,0.837055,133.666992,1.790356,91.857910,1.792154,3.540039,1.793323,1.617432,1.789450,0.159302,823.233019,842.828914,49.161969
1955,0.822544,44.555664,0.820346,484.008789,0.502327,12.207031,1.042463,52.185059,1.794687,1.876831,0.832447,57.373047,0.495030,9.460449,1.041874,0.537109,3.283189,0.640869,3.285249,4.455566,3.281727,19.683838,0.829706,136.108398,1.785962,91.857910,1.794257,2.044678,1.793439,0.457764,1.789953,0.108948,828.483384,849.714772,63.901228
1963,0.814057,81.787109,0.813999,484.008789,0.492586,9.765625,1.039597,45.776367,1.797052,2.067566,0.839823,52.185059,0.499913,9.460449,1.042551,-0.219727,3.291020,0.457764,3.288606,5.065918,3.282268,19.554138,0.832172,133.666992,1.791827,91.735840,1.796316,0.976562,1.795929,-0.030518,1.793323,0.211487,849.058295,868.924021,56.114912
1970,0.817957,83.007812,0.813663,453.491211,0.497496,7.019043,1.039612,44.250488,1.792953,1.327515,0.834507,46.691895,0.499940,6.713867,1.042927,0.231934,3.288612,0.122070,3.296153,2.838135,3.286732,19.378662,0.835605,132.141113,1.787967,90.820312,1.793338,1.464844,1.794879,0.701904,1.791382,0.112610,816.144673,829.787835,51.875475
1978,0.817606,55.541992,0.815116,455.932617,0.499458,6.103516,1.037754,34.790039,1.788336,1.884460,0.831156,39.978027,0.494057,9.155273,1.039557,0.036621,3.283693,0.488281,3.287318,3.295898,3.275523,19.325256,0.833170,131.530762,1.785947,92.163086,1.793310,1.739502,1.793912,0.610352,1.789459,0.109558,792.520734,809.173150,42.521998
1986,0.816245,34.790039,0.809986,407.714844,0.495091,3.356934,1.037259,35.400391,1.797015,2.159119,0.839869,47.607422,0.501357,11.596680,1.046387,0.061035,3.286625,0.457764,3.288182,4.425049,3.284621,19.775391,0.834650,130.004883,1.788895,91.796875,1.790408,1.464844,1.791019,0.244141,1.790445,0.108643,742.374943,761.489735,42.261348
1994,0.816910,97.045898,0.819440,469.970703,0.499425,9.460449,1.045539,37.536621,1.793167,2.014160,0.837766,62.561035,0.497969,8.544922,1.044327,0.488281,3.287657,-0.091553,3.288835,2.777100,3.274605,19.180298,0.830140,92.773438,1.789416,81.359863,1.792880,1.159668,1.791525,0.061035,1.795346,0.106812,807.168358,818.189278,47.582510
2001,0.866084,223.388672,0.817261,417.480469,0.499471,4.882812,1.043629,33.264160,1.794842,7.591248,0.837897,49.438477,0.500923,6.103516,1.043845,0.463867,3.288078,0.579834,3.289119,4.821777,3.282240,19.622803,0.834015,95.825195,1.791348,81.787109,1.791858,1.617432,1.796381,0.335693,1.793277,0.167236,870.765327,892.032505,50.779343
2009,0.869734,372.314453,0.819477,462.646484,0.505342,3.662109,1.047334,102.233887,1.786389,15.296936,0.833927,55.847168,0.490605,12.512207,1.039609,-0.170898,3.291066,0.000000,3.286284,3.875732,3.278316,19.668579,0.834427,103.454590,1.790195,85.327148,1.788879,2.105713,1.790005,0.610352,1.787460,0.114136,1059.237151,1076.833305,136.249872
2016,0.920479,477.294922,0.817887,487.670898,0.501405,6.713867,1.046592,29.907227,1.798090,1.914978,0.837986,40.588379,0.504329,7.324219,1.045899,0.061035,3.289552,0.488281,3.293462,5.340576,3.284300,19.355774,0.836457,95.825195,1.785956,82.214355,1.790225,3.295898,1.790417,1.373291,1.787005,0.110779,1166.722664,1194.277037,38.110332
2023,0.918843,316.162109,0.816999,469.970703,0.498882,14.953613,1.040604,42.724609,1.792145,2.128601,0.835996,44.250488,0.499855,15.258789,1.042985,0.000000,3.294014,-0.183105,3.290333,2.441406,3.286281,19.287109,0.838306,106.201172,1.786645,68.420410,1.791958,0.610352,1.791534,-0.030518,1.787335,0.126648,993.970614,1002.439554,55.734253
2031,0.920732,231.323242,0.819327,492.553711,0.499980,2.746582,1.050010,29.907227,1.798904,2.319336,0.835712,72.631836,0.501854,10.681152,1.047904,-0.146484,3.286690,-0.183105,3.290227,3.509521,3.279774,19.683838,0.833124,136.108398,1.791794,92.407227,1.794263,1.983643,1.795834,0.915527,1.794775,0.115051,1026.190561,1042.339182,36.948385
2038,0.816513,78.735352,0.817243,421.142578,0.496004,9.765625,1.038233,35.705566,1.800949,2.090454,0.841236,57.373047,0.502876,6.103516,1.050163,0.585938,3.288539,0.854492,3.288139,4.852295,3.282674,19.760132,0.834113,134.887695,1.792780,92.224121,1.795663,2.624512,1.793405,0.793457,1.791464,0.250854,803.577651,828.478433,45.679285
2046,0.815567,72.631836,0.817139,441.894531,0.498488,5.493164,1.044529,40.893555,1.792062,3.555298,0.834897,56.457520,0.497517,4.882812,1.043882,0.317383,3.291054,0.122070,3.294179,3.051758,3.284373,19.172668,0.835584,134.277344,1.791293,92.651367,1.790887,1.556396,1.792932,0.640869,1.790747,0.127258,811.586086,825.977227,51.824090
2053,0.814951,98.266602,0.815720,432.739258,0.497484,8.239746,1.042646,33.874512,1.795599,2.037048,0.838349,53.100586,0.500932,5.187988,1.041447,0.292969,3.276857,0.488281,3.289223,3.784180,3.282423,19.165039,0.829227,135.192871,1.793802,91.308594,1.795367,0.701904,1.798392,-0.244141,1.796817,0.106201,819.490942,834.359095,43.075984
2061,0.819440,79.345703,0.817331,501.098633,0.499931,7.629395,1.044019,43.029785,1.795080,0.892639,0.836292,112.304688,0.496483,10.681152,1.042496,0.000000,3.290080,0.091553,3.284874,3.326416,3.282262,19.569397,0.831168,136.413574,1.788934,91.003418,1.792755,2.410889,1.795828,0.976562,1.789398,0.213318,914.600465,931.904409,50.340456
2068,0.816489,83.618164,0.816526,466.918945,0.500926,5.798340,1.041126,39.367676,1.788306,3.181458,0.830399,66.833496,0.495558,5.493164,1.042881,0.415039,3.290025,0.640869,3.293986,4.974365,3.279317,19.607544,0.839948,137.329102,1.792285,92.346191,1.798062,3.051758,1.797275,1.159668,1.795282,0.113220,853.540676,879.606135,49.580674
2076,0.823526,43.334961,0.822358,472.412109,0.501955,0.610352,1.047007,37.231445,1.794327,2.777100,0.835718,72.021484,0.499446,7.324219,1.045020,-0.329590,3.287669,-0.213623,3.291637,4.058838,3.285670,19.592285,0.835102,133.666992,1.794751,91.857910,1.798691,1.647949,1.801248,0.488281,1.795850,0.105286,828.732946,845.234510,44.270975
2084,0.817957,83.007812,0.823374,464.477539,0.503325,10.070801,1.048411,43.334961,1.794275,1.686096,0.837430,47.302246,0.499397,12.207031,1.042026,-0.073242,3.287141,0.183105,3.286213,4.577637,3.278752,19.798279,0.832126,138.244629,1.790378,91.430664,1.795688,2.380371,1.789963,1.037598,1.794549,0.137634,839.860683,861.637333,53.527045
2091,0.820401,82.397461,0.819507,456.542969,0.498912,11.901855,1.043479,48.217773,1.793292,1.701355,0.833136,37.231445,0.497911,14.343262,1.043430,0.170898,3.289122,-0.091553,3.288338,2.868652,3.286275,19.302368,0.831687,133.361816,1.790295,93.078613,1.797787,0.915527,1.796896,0.061035,1.793356,0.110474,821.262571,832.150137,59.303243
2099,0.818506,70.800781,0.814029,477.905273,0.498921,10.986328,1.040665,36.621094,1.794604,2.082825,0.838270,61.035156,0.499461,5.798340,1.044361,0.354004,3.288646,-0.213623,3.288795,3.173828,3.279930,19.294739,0.832697,130.004883,1.790842,91.918945,1.797116,2.746582,1.795261,1.770020,1.791281,0.122681,837.781487,855.630600,47.329460
2106,0.814994,89.721680,0.811713,452.880859,0.495067,5.798340,1.041218,30.212402,1.791672,2.090454,0.837000,41.503906,0.498939,9.155273,1.044422,0.109863,3.287599,0.488281,3.290117,4.608154,3.282182,19.767761,0.831656,136.413574,1.789410,91.247559,1.797635,2.441406,1.793423,0.610352,1.794217,0.122070,821.982206,844.232220,38.073660
2114,0.816052,73.242188,0.814017,480.346680,0.497020,5.798340,1.038224,36.621094,1.796207,2.960205,0.836277,65.002441,0.495027,9.765625,1.043427,0.183105,3.284147,0.823975,3.287660,4.760742,3.280470,19.165039,0.830213,134.277344,1.783996,92.102051,1.789392,1.861572,1.792938,0.579834,1.784991,0.116882,849.032641,871.761086,46.219923
2121,0.821762,103.149414,0.816468,478.515625,0.497713,34.179688,1.044053,137.329102,1.778876,25.535583,0.833445,250.549316,0.496788,28.991699,1.043073,1.599121,3.286644,0.274658,3.285258,4.364014,3.276280,19.874573,0.830210,134.582520,1.789374,91.979980,1.798111,2.563477,1.795810,1.159668,1.792059,0.142517,1042.034899,1063.966473,205.815125
2128,0.824704,100.708008,0.824363,462.036133,0.502712,22.583008,1.041941,104.370117,1.795151,1.937866,0.836860,55.541992,0.500429,6.713867,1.045307,0.476074,3.288655,-0.305176,3.292158,3.723145,3.285326,19.233704,0.838013,135.498047,1.782504,92.651367,1.793207,2.777100,1.790445,1.098633,1.789422,0.113220,856.370128,874.570647,123.579001
2136,0.821408,76.293945,0.822004,445.556641,0.502675,26.245117,1.048463,86.975098,1.793439,1.335144,0.837388,51.574707,0.499467,5.187988,1.042921,0.256348,3.288634,-0.091553,3.289192,4.089355,3.284239,19.508362,0.836078,133.666992,1.793750,92.346191,1.796704,1.983643,1.794376,0.854492,1.794345,0.158081,816.720078,834.966968,106.777404
2144,0.819513,64.697266,0.820334,486.450195,0.502855,8.239746,1.043946,50.354004,1.796478,2.281189,0.835734,70.495605,0.497963,9.155273,1.044746,0.769043,3.291032,0.335693,3.293581,4.150391,3.283732,19.554138,0.841883,139.160156,1.791730,93.688965,1.796628,2.746582,1.794818,1.312256,1.792798,0.117493,865.793055,887.857324,60.808364
2151,0.823902,65.917969,0.821949,456.542969,0.498006,4.882812,1.044096,35.400391,1.794482,2.388000,0.840735,58.593750,0.498009,4.577637,1.044291,0.634766,3.292000,0.427246,3.287739,3.967285,3.285640,19.668579,0.837055,133.666992,1.786432,92.224121,1.790893,1.495361,1.795886,0.396729,1.789935,0.110779,823.230097,841.070502,43.678282
2159,0.821799,95.825195,0.817899,485.229492,0.500417,7.934570,1.047501,36.621094,1.794159,1.976013,0.838691,67.749023,0.502351,9.765625,1.046259,0.573730,3.289064,0.488281,3.297404,4.974365,3.284724,19.515991,0.838956,138.854980,1.787402,92.346191,1.795312,1.251221,1.792993,0.030518,1.789267,0.226440,884.007097,904.316630,45.876517
2167,0.816489,83.618164,0.812213,450.439453,0.493645,1.525879,1.042206,28.991699,1.789163,2.258301,0.829331,75.988770,0.495061,6.408691,1.042542,-0.183105,3.288631,-0.061035,3.291743,2.990723,3.277931,19.409180,0.830246,130.920410,1.789886,91.491699,1.796741,1.617432,1.793414,0.701904,1.792297,0.118713,836.418548,850.227428,35.009046
2174,0.817444,87.890625,0.811353,427.246094,0.492107,8.850098,1.040189,35.400391,1.796228,1.686096,0.836851,56.457520,0.498421,12.207031,1.043970,-0.036621,3.288084,0.518799,3.283760,4.699707,3.278776,19.737244,0.833191,129.394531,1.784964,92.285156,1.790289,2.655029,1.790405,1.495361,1.788418,0.115967,809.242964,833.812101,44.206908
2181,0.820496,63.476562,0.819068,446.777344,0.499956,5.187988,1.043165,30.822754,1.792282,1.785278,0.834467,50.659180,0.496025,7.629395,1.043006,-0.085449,3.286561,1.098633,3.286192,4.791260,3.282631,19.866943,0.835099,133.972168,1.789874,91.735840,1.791281,2.502441,1.789984,0.823975,1.791824,0.166016,805.580742,830.893943,37.946696
2189,0.814649,61.035156,0.814661,449.218750,0.494041,10.681152,1.037186,42.724609,1.788544,14.793396,0.832874,63.476562,0.495995,10.681152,1.042020,-0.048828,3.288615,0.091553,3.290748,3.173828,3.285313,19.264221,0.830713,133.056641,1.791370,91.125488,1.795236,2.014160,1.795352,0.854492,1.795306,0.110779,811.057298,826.952657,76.048942
2196,0.823395,69.580078,0.824360,462.646484,0.499452,6.713867,1.047996,84.838867,1.798065,1.976013,0.837815,57.678223,0.500917,6.713867,1.045789,0.500488,3.288112,0.244141,3.293754,2.410889,3.284746,19.462585,0.834113,134.887695,1.790420,90.576172,1.793182,3.021240,1.797266,1.251221,1.789953,0.108948,829.694789,846.104837,95.817028
2204,0.821793,97.045898,0.815131,452.880859,0.501317,15.563965,1.045853,103.759766,1.793231,3.074646,0.835294,65.612793,0.500905,7.934570,1.042353,0.573730,3.288148,-0.122070,3.286427,2.441406,3.282301,19.470215,0.839500,133.361816,1.793796,91.430664,1.797299,0.915527,1.796420,-0.061035,1.799707,0.110168,848.357782,857.515732,121.833530
2211,0.822950,61.035156,0.823401,458.984375,0.502815,12.207031,1.045969,43.334961,1.793387,2.685547,0.837397,50.659180,0.499419,10.070801,1.045393,0.134277,3.284157,0.732422,3.284251,4.669189,3.280714,19.775391,0.830704,133.972168,1.787414,92.102051,1.792273,2.349854,1.794363,0.976562,1.790918,0.110168,816.739416,840.443482,56.281146
2218,0.818640,43.945312,0.818860,488.281250,0.500880,10.375977,1.043610,35.095215,1.793057,2.288818,0.835511,43.945312,0.496501,8.850098,1.042988,-0.012207,3.281721,0.671387,3.291154,3.997803,3.283391,19.187927,0.829218,136.108398,1.791827,91.735840,1.799097,2.471924,1.795377,0.610352,1.797604,0.125122,817.372321,838.276051,45.926833
2226,0.814035,86.059570,0.813990,485.839844,0.493556,10.375977,1.038215,37.536621,1.796017,2.212524,0.836744,67.138672,0.505779,8.850098,1.045496,-0.280762,3.287056,1.037598,3.287672,4.638672,3.277977,19.294739,0.828266,133.666992,1.789859,92.041016,1.792914,0.823975,1.794980,-0.305176,1.791843,0.115356,864.791219,884.381824,48.065931
2233,0.823795,87.280273,0.818256,413.818359,0.499931,7.629395,1.042029,46.691895,1.787726,13.175964,0.831830,70.190430,0.495052,7.324219,1.042603,-0.427246,3.289140,-0.274658,3.289741,3.479004,3.279356,19.508362,0.835114,132.446289,1.789334,92.773438,1.797250,1.403809,1.796417,-0.030518,1.794070,0.185547,812.995496,826.005303,76.023513
2241,0.813629,69.580078,0.812769,437.011719,0.494542,9.460449,1.040562,46.997070,1.794659,3.166199,0.831348,69.580078,0.496486,10.375977,1.045399,0.109863,3.288576,0.488281,3.288713,3.997803,3.280256,19.699097,0.832151,135.803223,1.789859,92.041016,1.796213,2.014160,1.795367,0.701904,1.796774,0.110474,817.479299,837.110711,59.264180
2248,0.815018,84.838867,0.813993,485.229492,0.499400,11.901855,1.038465,110.168457,1.793152,2.052307,0.835926,51.269531,0.498967,6.408691,1.041535,-0.061035,3.285203,0.030518,3.283415,3.265381,3.280241,19.737244,0.836069,134.582520,1.788357,92.773438,1.793750,2.227783,1.792499,0.091553,1.794171,0.273132,853.775422,868.757473,124.029971
