time(ms),vdd_arm voltage(V),vdd_arm current(mA),vdd_soc voltage(V),vdd_soc current(mA),lpd5_vddq voltage(V),lpd5_vddq current(mA),lpd5_vdd2 voltage(V),lpd5_vdd2 current(mA),lpd5_vdd1 voltage(V),lpd5_vdd1 current(mA),vdd_ddr voltage(V),vdd_ddr current(mA),vddq_ddr voltage(V),vddq_ddr current(mA),vdd2_ddr voltage(V),vdd2_ddr current(mA),nvcc_sdio2 voltage(V),nvcc_sdio2 current(mA),nvcc_3v3 voltage(V),nvcc_3v3 current(mA),vdd_usb_3v3 voltage(V),vdd_usb_3v3 current(mA),vdd_ana_0v8 voltage(V),vdd_ana_0v8 current(mA),vdd_ana_1v8 voltage(V),vdd_ana_1v8 current(mA),nvcc_enet_ccm voltage(V),nvcc_enet_ccm current(mA),nvcc_wakeup voltage(V),nvcc_wakeup current(mA),nvcc_bbsm_1v8 voltage(V),nvcc_bbsm_1v8 current(mA),GROUP_SOC Power(mW),GROUP_SOC_FULL Power(mW),GROUP_DRAM Power(mW)
22600,0.820862,87.890625,0.868330,653.076172,0.503362,6.408691,1.044556,38.146973,1.793179,1.983643,0.833646,83.923340,0.496040,6.103516,1.041984,0.097656,3.285667,0.274658,3.287282,3.662109,3.282268,19.554138,0.830188,136.718750,1.789896,91.308594,1.795367,0.701904,1.797433,-0.427246,1.796741,0.113831,1053.645015,1067.078065,46.629578
22607,0.816449,91.552734,0.864448,648.193359,0.495570,4.272461,1.039112,94.299316,1.793454,12.283325,0.837259,64.392090,0.501378,9.460449,1.043977,-0.061035,3.289021,0.915527,3.291026,5.279541,3.281172,19.851685,0.834101,136.108398,1.784534,91.125488,1.792865,1.312256,1.795422,0.152588,1.792902,0.107117,1035.143543,1058.156496,122.134428
22614,0.816608,59.814453,0.864448,648.193359,0.497591,-2.441406,1.040760,27.160645,1.792480,2.510071,0.832566,94.299316,0.497984,7.019043,1.042985,0.000000,3.292439,0.915527,3.294023,4.608154,3.290968,19.775391,0.837498,138.244629,1.793298,91.613770,1.791391,1.403809,1.796378,0.366211,1.793350,0.257568,1036.792654,1058.158962,31.552142
22622,0.821872,81.176758,0.872667,664.672852,0.499950,5.798340,1.048429,41.503906,1.791708,1.998901,0.831135,90.942383,0.495036,8.850098,1.039951,0.415039,3.288075,0.610352,3.291069,4.852295,3.275447,19.515991,0.832670,132.751465,1.792258,92.895508,1.796774,1.281738,1.792956,0.396729,1.792377,0.110779,1068.305735,1089.296165,49.994229
22629,0.820816,97.045898,0.869725,667.114258,0.502394,5.493164,1.047498,36.926270,1.795718,1.739502,0.836564,85.144043,0.502867,7.019043,1.048225,0.524902,3.288093,0.427246,3.291090,4.638672,3.281239,19.683838,0.835077,136.108398,1.790304,92.895508,1.794235,2.258301,1.794849,1.007080,1.791647,0.134888,1079.972187,1102.502778,44.563593
22636,0.814499,90.942383,0.862568,633.544922,0.496483,10.681152,1.037940,65.002441,1.796210,1.731873,0.836472,94.299316,0.497523,4.272461,1.046311,0.366211,3.294466,0.183105,3.293577,4.180908,3.283784,19.424438,0.840467,134.277344,1.790332,92.346191,1.797266,1.251221,1.796414,0.000000,1.793195,0.175476,1044.222064,1060.844220,75.882451
22643,0.816983,82.397461,0.870427,624.389648,0.497508,5.798340,1.039106,46.081543,1.793185,1.968384,0.839985,84.838867,0.497557,0.915527,1.046256,0.585938,3.285237,-0.305176,3.290266,3.112793,3.283848,19.264221,0.839438,139.465332,1.786420,92.468262,1.792428,0.793457,1.791534,-0.030518,1.787482,0.112000,1028.855249,1039.462134,54.297998
22650,0.818866,96.435547,0.868223,674.438477,0.500389,10.681152,1.042521,46.386719,1.789310,1.892090,0.834830,63.171387,0.499922,8.544922,1.043922,0.158691,3.285701,-0.061035,3.289232,3.692627,3.276552,19.195557,0.829239,133.972168,1.784930,92.956543,1.793381,1.037598,1.790552,0.030518,1.791394,0.111389,1061.816463,1075.677276,57.089386
22657,0.822303,92.773438,0.869465,621.337891,0.499455,6.408691,1.046534,35.705566,1.797592,1.937866,0.837137,76.599121,0.499940,6.713867,1.042493,0.012207,3.283711,0.305176,3.290697,3.692627,3.280821,19.508362,0.833625,134.887695,1.785895,93.200684,1.790890,1.525879,1.788070,0.427246,1.787875,0.121460,1027.125702,1043.775754,44.051434
22664,0.820423,78.125000,0.863410,660.400391,0.493648,1.220703,1.040723,30.822754,1.795099,2.067566,0.833082,91.552734,0.500395,10.070801,1.041904,0.415039,3.292519,0.122070,3.290700,3.662109,3.283784,19.424438,0.838474,138.244629,1.791400,90.515137,1.794186,2.746582,1.795804,1.220703,1.792169,0.180359,1058.207090,1077.779934,36.392040
22671,0.817917,90.942383,0.868855,645.751953,0.497954,10.070801,1.043964,48.522949,1.793658,3.227234,0.837980,90.026855,0.500441,5.493164,1.041935,0.292969,3.291051,0.152588,3.293202,3.051758,3.282902,19.187927,0.835062,137.634277,1.788882,92.041016,1.792801,1.953125,1.792490,0.183105,1.791858,0.113831,1056.722786,1071.104794,61.459575
22678,0.822016,52.490234,0.870185,672.607422,0.502861,7.629395,1.046867,51.269531,1.796429,2.403259,0.836967,93.688965,0.502351,9.765625,1.045808,0.427246,3.285704,-0.091553,3.287297,3.509521,3.279487,19.180298,0.831705,131.530762,1.787430,91.796875,1.795270,1.678467,1.800781,0.274658,1.796786,0.109253,1048.781238,1063.525162,61.826169
22686,0.817551,66.528320,0.867582,607.299805,0.498473,7.019043,1.044581,35.705566,1.797119,1.899719,0.837479,91.247559,0.503819,9.460449,1.048215,0.561523,3.287657,-0.091553,3.292244,2.868652,3.282387,19.256592,0.832184,132.446289,1.788855,92.590332,1.793823,1.495361,1.795917,0.091553,1.791330,0.117798,1002.314704,1014.304848,44.210170
22694,0.821991,57.373047,0.874608,667.114258,0.503343,8.239746,1.046540,35.095215,1.793826,2.807617,0.837498,89.416504,0.501427,4.577637,1.043403,0.280762,3.289613,-0.122070,3.295109,3.509521,3.283360,19.264221,0.838019,134.887695,1.787356,93.261719,1.792285,2.227783,1.793890,0.823975,1.790362,0.165710,1051.376183,1068.009819,45.912345
22701,0.823743,97.656250,0.870912,625.000000,0.500441,5.493164,1.047428,43.945312,1.791638,2.174377,0.829261,83.007812,0.492613,7.019043,1.040412,0.524902,3.291054,0.122070,3.289198,4.028320,3.278489,19.233704,0.829734,133.361816,1.788364,92.651367,1.796207,2.075195,1.792474,0.335693,1.794562,0.185242,1037.341470,1055.322355,52.674257
22709,0.818470,78.125000,0.869624,687.255859,0.500856,12.817383,1.043983,46.691895,1.791855,1.632690,0.833237,75.988770,0.497496,7.019043,1.040485,0.231934,3.287651,-0.030518,3.290239,3.387451,3.278413,19.424438,0.833155,133.056641,1.787848,93.200684,1.794659,2.899170,1.795331,1.068115,1.793365,0.109558,1070.010235,1088.176070,58.090734
22716,0.825776,81.787109,0.871836,635.375977,0.500877,10.681152,1.045280,63.476562,1.791293,1.815796,0.838758,61.035156,0.499916,9.155273,1.042490,0.024414,3.290632,-0.549316,3.289799,2.899170,3.286320,19.187927,0.833170,131.530762,1.790274,93.505859,1.797241,1.495361,1.794421,0.396729,1.794788,0.113831,1017.528366,1028.657877,74.953328
22724,0.814218,49.438477,0.862837,677.490234,0.493080,9.155273,1.039118,93.688965,1.798904,3.540039,0.836222,70.495605,0.496474,11.596680,1.045518,-0.366211,3.290553,0.244141,3.288661,4.516602,3.284196,19.615173,0.831659,136.108398,1.788342,93.078613,1.798636,2.197266,1.795834,0.915527,1.793857,0.109253,1033.409999,1054.663144,108.236368
22732,0.815457,94.604492,0.861933,662.841797,0.496532,5.798340,1.040613,90.637207,1.795431,2.456665,0.834101,87.280273,0.500935,4.882812,1.043348,0.500488,3.291502,0.518799,3.295561,3.875732,3.280641,19.958496,0.840464,134.582520,1.789377,91.918945,1.792746,2.502441,1.795328,1.098633,1.794318,0.112000,1067.507100,1088.446088,101.608127
22739,0.819870,90.942383,0.864970,641.479492,0.497935,11.901855,1.042918,104.370117,1.796994,2.212524,0.839063,79.345703,0.504384,1.831055,1.050224,0.341797,3.288161,-0.244141,3.293690,3.051758,3.285359,19.149780,0.838035,133.361816,1.791785,92.590332,1.796197,2.166748,1.793884,0.885010,1.789303,0.125122,1038.081532,1052.809816,118.751675
22747,0.814560,78.735352,0.862443,658.569336,0.493092,7.934570,1.036744,38.146973,1.792276,1.800537,0.838065,81.481934,0.498528,1.525879,1.042902,0.329590,3.293471,0.366211,3.293126,3.814697,3.286238,19.393921,0.843375,136.413574,1.786389,93.078613,1.793668,3.051758,1.794821,1.281738,1.788775,0.226746,1046.965892,1068.508605,46.688169
22755,0.815488,88.500977,0.865477,637.817383,0.499413,10.681152,1.042557,42.724609,1.799063,1.922607,0.836457,95.825195,0.500883,10.070801,1.045447,-0.085449,3.291978,0.640869,3.291109,4.455566,3.280720,19.760132,0.835090,134.887695,1.789862,91.979980,1.795297,1.403809,1.795920,0.061035,1.791983,0.101318,1051.579866,1070.983214,53.336052
22762,0.814044,84.228516,0.867686,684.204102,0.494115,3.356934,1.039640,41.503906,1.794711,3.036499,0.838025,85.449219,0.497066,1.220703,1.043864,0.390625,3.290581,-0.030518,3.291221,3.326416,3.283784,19.424438,0.837534,134.582520,1.792306,91.918945,1.793408,0.762939,1.797351,0.396729,1.795288,0.112610,1076.315453,1089.244326,50.257465
22770,0.819382,90.942383,0.867939,633.544922,0.498921,10.986328,1.042976,49.743652,1.796207,1.739502,0.840009,82.397461,0.500923,6.103516,1.047764,0.415039,3.284660,0.579834,3.286235,4.364014,3.280311,19.561768,0.830704,133.972168,1.792288,92.285156,1.795770,1.556396,1.796863,0.396729,1.792337,0.114746,1038.169170,1057.922698,60.487228
22778,0.821884,78.735352,0.873292,637.207031,0.499971,3.662109,1.045536,37.841797,1.792548,1.121521,0.836194,73.242188,0.496574,1.525879,1.044849,0.354004,3.288063,0.732422,3.290632,4.333496,3.282707,19.676208,0.836063,135.192871,1.789386,91.735840,1.794873,0.762939,1.792508,0.000000,1.789325,0.122986,1025.543476,1043.581048,43.406288
22786,0.818946,80.566406,0.867274,668.945312,0.499419,10.070801,1.044016,43.334961,1.799710,2.746582,0.837275,62.866211,0.499968,3.967285,1.046351,0.207520,3.284727,-0.091553,3.279493,3.417969,3.276521,19.271851,0.830704,133.972168,1.784982,91.918945,1.790872,1.708984,1.793426,0.579834,1.788879,0.167542,1039.784602,1054.793544,55.214997
22793,0.814023,88.500977,0.865809,668.945312,0.497456,10.986328,1.038172,41.809082,1.796802,2.693176,0.838691,67.749023,0.498930,10.070801,1.044895,0.170898,3.290034,0.549316,3.293544,4.516602,3.282692,19.714355,0.832145,136.413574,1.790332,92.346191,1.793350,1.342773,1.797897,-0.183105,1.791385,0.112305,1057.007996,1075.769750,53.709339
22801,0.819498,67.749023,0.868275,664.062500,0.500362,13.427734,1.043461,50.048828,1.792825,2.868652,0.835050,90.026855,0.498003,5.187988,1.041453,0.268555,3.287150,0.091553,3.288170,4.547119,3.284218,19.561768,0.829242,133.666992,1.789816,92.895508,1.793365,1.190186,1.795404,0.335693,1.793332,0.112915,1051.705132,1069.694921,64.085703
22808,0.821500,57.983398,0.868275,664.062500,0.498961,7.019043,1.042972,50.048828,1.790372,6.561279,0.839161,69.580078,0.496568,2.136230,1.044883,0.219727,3.286659,0.122070,3.290620,4.455566,3.278465,19.294739,0.833613,136.108398,1.782565,91.430664,1.795315,1.220703,1.789569,0.091553,1.793210,0.125122,1023.825767,1041.243935,67.448905
22815,0.813565,82.397461,0.861421,667.724609,0.497481,8.544922,1.035355,79.345703,1.787387,7.919312,0.833576,90.942383,0.496049,5.187988,1.043366,0.427246,3.285658,0.366211,3.286790,3.692627,3.285103,19.790649,0.839487,134.582520,1.785901,93.078613,1.790234,3.204346,1.797699,1.800537,1.787958,0.113220,1065.480380,1087.793867,100.556792
22822,0.823987,48.828125,0.868415,635.986328,0.500929,5.493164,1.046085,31.738281,1.796753,2.815247,0.838434,93.383789,0.501390,8.239746,1.044791,0.585938,3.289567,0.335693,3.291566,4.760742,3.283626,19.821167,0.835099,133.972168,1.788367,92.590332,1.789767,2.990723,1.791421,1.098633,1.788959,0.110779,1018.322692,1042.418089,41.010939
22829,0.820563,50.048828,0.868083,604.858398,0.503886,2.746582,1.045057,36.926270,1.794177,3.150940,0.836042,88.500977,0.498485,5.798340,1.044819,0.476074,3.287068,0.915527,3.291029,5.249023,3.287044,19.821167,0.837540,133.972168,1.792325,91.552734,1.795306,1.312256,1.793997,-0.244141,1.787930,0.115967,985.173377,1007.375381,45.627361
22837,0.821836,88.500977,0.869999,612.182617,0.499965,4.272461,1.043156,31.738281,1.795694,1.800537,0.833613,87.280273,0.497929,12.512207,1.044959,-0.085449,3.286705,-0.335693,3.285829,3.540039,3.282905,19.180298,0.835114,132.446289,1.785464,92.041016,1.792688,3.082275,1.789392,1.861572,1.790100,0.143127,1022.397564,1041.782842,38.477259
22844,0.814041,84.838867,0.859706,620.117188,0.498457,8.544922,1.042533,45.166016,1.792187,14.228821,0.835297,65.307617,0.501909,5.187988,1.043925,0.146484,3.286683,-0.122070,3.285368,3.265381,3.280925,19.248962,0.831174,135.803223,1.793768,91.979980,1.790906,1.373291,1.792483,0.244141,1.792361,0.112305,1000.711214,1013.935038,76.847055
22852,0.812702,59.814453,0.860310,596.923828,0.494615,2.136230,1.036603,52.185059,1.790256,9.292603,0.830707,328.979492,0.497514,5.187988,1.041511,0.036621,3.289586,0.152588,3.295079,3.814697,3.285286,19.332886,0.838972,137.329102,1.789331,92.834473,1.795749,1.770020,1.795407,0.305176,1.795761,0.114136,1183.101455,1199.899560,71.787953
22860,0.821836,88.500977,0.867012,623.779297,0.497026,5.187988,1.042579,40.588379,1.785422,11.611938,0.837995,234.985352,0.497475,9.155273,1.042567,-0.280762,3.289613,-0.122070,3.291679,3.631592,3.280873,19.378662,0.840418,139.160156,1.791229,93.933105,1.793286,1.983643,1.795883,0.427246,1.797208,0.115967,1163.731260,1179.608254,65.627354
22868,0.819599,47.607422,0.868748,667.114258,0.501366,10.681152,1.044517,42.114258,1.795547,2.166748,0.837983,89.721680,0.498494,4.882812,1.041895,0.451660,3.289540,0.610352,3.293541,4.547119,3.283183,19.706726,0.839481,135.192871,1.786456,91.735840,1.795880,0.457764,1.794940,0.091553,1.788302,0.127563,1038.965892,1056.936211,53.234707
22876,0.824784,84.838867,0.872325,635.375977,0.500887,9.765625,1.047922,43.334961,1.796863,2.540588,0.834540,92.163086,0.497966,8.850098,1.040549,-0.024414,3.281209,0.915527,3.283754,4.760742,3.276246,19.958496,0.829691,137.634277,1.793222,93.139648,1.800064,2.563477,1.799283,0.610352,1.796494,0.285034,1052.638374,1076.988132,54.868239
22884,0.816446,92.163086,0.866838,658.569336,0.493092,7.934570,1.041163,35.705566,1.793265,1.770020,0.837009,89.416504,0.501869,9.155273,1.041431,0.354004,3.289085,0.274658,3.291170,3.845215,3.277388,19.546509,0.833640,133.361816,1.790304,92.895508,1.797632,2.471924,1.796786,1.159668,1.793838,0.111084,1067.672488,1087.758401,44.261894
22891,0.818116,51.269531,0.865290,675.048828,0.496535,5.493164,1.041605,40.283203,1.793246,1.815796,0.835492,94.604492,0.497487,7.934570,1.040552,-0.036621,3.289128,-0.152588,3.291185,3.692627,3.284242,19.500732,0.836039,137.634277,1.792282,92.407227,1.796292,1.220703,1.793982,-0.091553,1.794778,0.114746,1053.946698,1067.626431,47.942912
22898,0.817450,86.669922,0.862004,648.803711,0.495067,5.798340,1.039072,49.438477,1.797293,2.685547,0.838056,82.397461,0.498006,4.882812,1.044355,0.378418,3.294005,-0.091553,3.289693,3.967285,3.285829,19.195557,0.836570,133.361816,1.785910,92.895508,1.793848,1.251221,1.792004,0.152588,1.794488,0.143738,1042.800740,1058.068251,59.067430
22906,0.820999,60.424805,0.867244,675.048828,0.498473,7.019043,1.042588,39.672852,1.795764,2.845764,0.841169,64.086914,0.501372,10.070801,1.044959,-0.085449,3.292531,0.000000,3.291658,3.845215,3.284749,19.454956,0.836048,136.718750,1.791788,92.529297,1.795285,1.525879,1.789035,0.549316,1.792935,0.103760,1038.095245,1054.474511,49.971558
22913,0.816516,78.125000,0.867155,692.749023,0.497527,3.967285,1.040708,32.348633,1.795947,2.388000,0.836524,89.111328,0.498958,7.324219,1.044315,0.537109,3.287187,-0.274658,3.292183,3.479004,3.281785,19.538879,0.832660,133.666992,1.789389,91.674805,1.797171,2.197266,1.795349,0.885010,1.794812,0.111389,1082.933709,1099.022137,39.928034
22921,0.819852,94.604492,0.869230,668.334961,0.500401,9.460449,1.045573,34.179688,1.793613,2.120972,0.836680,73.547363,0.497517,4.882812,1.042930,0.219727,3.290086,0.030518,3.291182,3.723145,3.280342,19.485474,0.832645,135.192871,1.786468,91.491699,1.794833,1.159668,1.796918,-0.152588,1.791327,0.118103,1062.837956,1076.999130,44.275567
22928,0.819461,172.729492,0.865086,618.286133,0.498479,6.408691,1.041135,38.452148,1.797156,1.808167,0.834641,82.092285,0.498988,4.272461,1.040922,0.439453,3.285222,-0.152588,3.286845,3.143311,3.273073,19.348145,0.833646,132.751465,1.793240,92.773438,1.793722,2.502441,1.794806,1.434326,1.792975,0.148621,1088.149856,1105.043168,46.478041
22936,0.819049,59.814453,0.874086,673.828125,0.502846,9.155273,1.047953,40.283203,1.792129,2.166748,0.830793,76.293945,0.491164,5.493164,1.040479,0.256348,3.290123,-0.335693,3.296156,2.807617,3.284834,19.241333,0.843391,134.887695,1.788876,92.163086,1.796664,2.380371,1.793863,1.098633,1.792218,0.224304,1046.561664,1060.959061,50.701688
22943,0.820877,84.838867,0.867775,666.503906,0.499950,5.798340,1.042939,102.233887,1.788855,9.132385,0.838566,80.261230,0.504836,5.493164,1.042921,0.256348,3.291490,0.640869,3.291594,4.486084,3.281752,19.622803,0.840421,138.854980,1.787417,92.041016,1.791287,2.441406,1.794342,1.190186,1.793399,0.106201,1064.162241,1087.546881,125.859087
22951,0.817563,64.086914,0.866435,641.479492,0.500880,10.375977,1.044019,43.029785,1.791168,2.128601,0.833094,90.332031,0.497026,5.187988,1.041572,-0.207520,3.289088,0.244141,3.291640,4.028320,3.286711,19.432068,0.837980,138.854980,1.792282,92.407227,1.793173,3.112793,1.795807,1.190186,1.794266,0.117188,1031.868043,1053.649941,53.933729
22959,0.815100,68.359375,0.868754,665.893555,0.495512,10.070801,1.043561,39.978027,1.796075,2.067566,0.835874,56.457520,0.493608,5.187988,1.042014,-0.024414,3.290053,0.366211,3.291066,4.882812,3.282619,19.897461,0.838959,138.549805,1.791797,92.346191,1.794177,2.838135,1.792346,1.617432,1.793643,0.130615,1031.197622,1056.463247,50.423239
22967,0.815521,81.787109,0.864335,670.776367,0.494044,10.375977,1.042060,43.640137,1.793387,1.464844,0.836695,72.021484,0.504369,3.356934,1.047340,0.158691,3.289076,0.366211,3.289094,5.065918,3.279228,19.828796,0.836082,133.361816,1.790845,91.857910,1.792944,0.518799,1.799347,-0.030518,1.794977,0.192566,1049.967466,1068.709510,53.228864
22974,0.817920,90.332031,0.863407,661.010742,0.495537,7.629395,1.042521,46.386719,1.790103,2.349854,0.834134,83.923340,0.501424,4.882812,1.039466,0.402832,3.288600,0.244141,3.289311,2.899170,3.282881,19.241333,0.836063,135.192871,1.790344,92.102051,1.791733,2.868652,1.795306,1.312256,1.796796,0.108337,1058.762209,1076.597121,56.346244
22981,0.820484,65.917969,0.865300,673.217773,0.497533,3.356934,1.041230,28.991699,1.791189,3.295898,0.831116,92.773438,0.495042,8.239746,1.039915,0.561523,3.292555,-0.244141,3.289293,3.082275,3.285792,19.287109,0.836109,130.615234,1.790323,92.529297,1.791827,1.922607,1.792947,0.488281,1.791406,0.110168,1056.824770,1070.479873,37.760786
22989,0.816443,92.773438,0.867784,664.672852,0.498451,9.155273,1.043973,47.607422,1.795801,1.533508,0.835114,83.618164,0.496541,4.882812,1.042881,0.415039,3.282179,0.976562,3.288127,4.974365,3.278721,19.874573,0.832151,135.803223,1.789856,92.102051,1.793668,3.051758,1.793838,1.342773,1.789709,0.133362,1068.484565,1095.928720,57.018217
22996,0.820520,156.250000,0.870729,661.621094,0.502849,8.850098,1.049351,46.997070,1.792230,1.914978,0.838492,87.585449,0.500493,0.305176,1.044810,0.512695,3.287117,0.427246,3.282832,4.211426,3.277424,19.454956,0.832642,135.498047,1.791757,93.139648,1.797189,2.014160,1.794394,0.671387,1.793686,0.175171,1122.208262,1142.262633,57.198753
23004,0.826224,89.721680,0.873060,683.593750,0.503859,5.493164,1.049882,42.724609,1.788629,8.476257,0.835953,195.007324,0.497502,6.408691,1.042435,0.244141,3.286558,1.129150,3.284672,5.340576,3.275364,19.721985,0.828226,137.634277,1.787396,92.468262,1.789444,1.342773,1.791067,-0.244141,1.785977,0.262451,1181.743751,1204.962358,62.784448
23011,0.812454,109.252930,0.864186,700.683594,0.495564,4.882812,1.039152,41.503906,1.790463,8.773804,0.834299,67.443848,0.494102,4.577637,1.045505,-0.317383,3.285228,-0.213623,3.289781,3.082275,3.280894,19.325256,0.836082,133.361816,1.791794,92.407227,1.795187,2.502441,1.795843,0.823975,1.796814,0.106506,1093.153583,1108.563874,61.257770
23019,0.814994,89.721680,0.864567,624.389648,0.493571,8.850098,1.041126,39.367676,1.796191,1.777649,0.836951,95.214844,0.498964,6.713867,1.044837,0.402832,3.285127,0.793457,3.291643,3.997803,3.280675,19.874573,0.834577,137.329102,1.793225,93.078613,1.796686,2.166748,1.798306,0.610352,1.792392,0.109253,1043.330810,1064.087319,48.547868
23026,0.811582,88.500977,0.862898,665.283203,0.492128,6.713867,1.040571,46.081543,1.794656,1.953125,0.835673,76.599121,0.498021,3.356934,1.042423,0.292969,3.290007,0.823975,3.296434,4.913330,3.286626,19.645691,0.837556,132.446289,1.790796,92.834473,1.794705,2.441406,1.798306,0.610352,1.791354,0.115356,1053.839522,1078.226076,54.760372
23034,0.810089,93.994141,0.863191,606.689453,0.492641,4.272461,1.039158,40.893555,1.796158,3.082275,0.835578,86.059570,0.500426,7.019043,1.042426,0.280762,3.290120,-0.305176,3.293159,3.479004,3.281318,19.485474,0.833600,137.329102,1.788339,93.139648,1.794665,2.838135,1.793869,1.037598,1.792200,0.226135,1020.933200,1038.340866,50.135893
23041,0.821567,44.555664,0.871385,628.051758,0.500978,0.610352,1.047080,29.907227,1.793790,1.678467,0.837623,76.904297,0.495595,1.831055,1.042893,0.366211,3.292012,0.305176,3.290681,3.845215,3.284181,19.653320,0.838047,132.141113,1.790829,92.163086,1.799561,2.716064,1.792407,1.007080,1.796207,0.118408,990.132945,1010.483784,34.631854
